sequential_number,sequential_filename,original_filename,source,original_path,duration_seconds,duration_minutes,csv_path
97,sound_97.mp3,PC　マウス　ムーブ04-25(遠い　ソフトパッド　中).mp3,otologic_sounds_smart/Pc Mouse,otologic_sounds_smart/Pc Mouse/PC　マウス01/PC　マウス　ムーブ04-25(遠い　ソフトパッド　中).mp3,5.0940589569161,0.0849009826152683,PC　マウス01/PC　マウス　ムーブ04-25(遠い　ソフトパッド　中).mp3
98,sound_98.mp3,PC　マウス　ムーブ04-13(ハードパッド　中).mp3,otologic_sounds_smart/Pc Mouse,otologic_sounds_smart/Pc Mouse/PC　マウス01/PC　マウス　ムーブ04-13(ハードパッド　中).mp3,5.203877551020408,0.0867312925170068,PC　マウス01/PC　マウス　ムーブ04-13(ハードパッド　中).mp3
99,sound_99.mp3,PC　マウス　ムーブ04-14(ハードパッド　長).mp3,otologic_sounds_smart/Pc Mouse,otologic_sounds_smart/Pc Mouse/PC　マウス01/PC　マウス　ムーブ04-14(ハードパッド　長).mp3,5.136621315192744,0.0856103552532124,PC　マウス01/PC　マウス　ムーブ04-14(ハードパッド　長).mp3
100,sound_100.mp3,PC　マウス　ムーブ03-08(ソフトパッド　長).mp3,otologic_sounds_smart/Pc Mouse,otologic_sounds_smart/Pc Mouse/PC　マウス　ムーブ03/PC　マウス　ムーブ03-08(ソフトパッド　長).mp3,5.34453514739229,0.0890755857898715,PC　マウス　ムーブ03/PC　マウス　ムーブ03-08(ソフトパッド　長).mp3
101,sound_101.mp3,PC　マウス　ムーブ03-14(ハードパッド　長).mp3,otologic_sounds_smart/Pc Mouse,otologic_sounds_smart/Pc Mouse/PC　マウス　ムーブ03/PC　マウス　ムーブ03-14(ハードパッド　長).mp3,5.448639455782313,0.0908106575963718,PC　マウス　ムーブ03/PC　マウス　ムーブ03-14(ハードパッド　長).mp3
102,sound_102.mp3,PC　マウス　ムーブ04-31(遠い　ハードパッド　中).mp3,otologic_sounds_smart/Pc Mouse,otologic_sounds_smart/Pc Mouse/PC　マウス　ムーブ04/PC　マウス　ムーブ04-31(遠い　ハードパッド　中).mp3,5.203877551020408,0.0867312925170068,PC　マウス　ムーブ04/PC　マウス　ムーブ04-31(遠い　ハードパッド　中).mp3
103,sound_103.mp3,PC　マウス　ムーブ04-32(遠い　ハードパッド　長).mp3,otologic_sounds_smart/Pc Mouse,otologic_sounds_smart/Pc Mouse/PC　マウス　ムーブ04/PC　マウス　ムーブ04-32(遠い　ハードパッド　長).mp3,5.136621315192744,0.0856103552532124,PC　マウス　ムーブ04/PC　マウス　ムーブ04-32(遠い　ハードパッド　長).mp3
104,sound_104.mp3,PC　マウス　ムーブ03-26(遠い　ソフトパッド　長).mp3,otologic_sounds_smart/Pc Mouse,otologic_sounds_smart/Pc Mouse/PC　マウス　ムーブ02/PC　マウス　ムーブ03-26(遠い　ソフトパッド　長).mp3,5.34453514739229,0.0890755857898715,PC　マウス　ムーブ02/PC　マウス　ムーブ03-26(遠い　ソフトパッド　長).mp3
105,sound_105.mp3,PC　マウス　ムーブ03-32(遠い　ハードパッド　長).mp3,otologic_sounds_smart/Pc Mouse,otologic_sounds_smart/Pc Mouse/PC　マウス　ムーブ02/PC　マウス　ムーブ03-32(遠い　ハードパッド　長).mp3,5.448639455782313,0.0908106575963718,PC　マウス　ムーブ02/PC　マウス　ムーブ03-32(遠い　ハードパッド　長).mp3
106,sound_106.mp3,PC　マウス　ムーブ04-01(木　中).mp3,otologic_sounds_smart/Pc Mouse,otologic_sounds_smart/Pc Mouse/PC　マウス02/PC　マウス　ムーブ04-01(木　中).mp3,5.061632653061224,0.084360544217687,PC　マウス02/PC　マウス　ムーブ04-01(木　中).mp3
107,sound_107.mp3,PC　マウス　ムーブ04-07(ソフトパッド　中).mp3,otologic_sounds_smart/Pc Mouse,otologic_sounds_smart/Pc Mouse/PC　マウス02/PC　マウス　ムーブ04-07(ソフトパッド　中).mp3,5.0940589569161,0.0849009826152683,PC　マウス02/PC　マウス　ムーブ04-07(ソフトパッド　中).mp3
108,sound_108.mp3,妄想03-1(速い).mp3,otologic_sounds_smart/Fantasize,otologic_sounds_smart/Fantasize/効果音＞シーン・妄想/妄想03-1(速い).mp3,5.52108843537415,0.0920181405895691,効果音＞シーン・妄想/妄想03-1(速い).mp3
109,sound_109.mp3,妄想03-2(遅い).mp3,otologic_sounds_smart/Fantasize,otologic_sounds_smart/Fantasize/効果音＞シーン・妄想/妄想03-2(遅い).mp3,5.951859410430839,0.0991976568405139,効果音＞シーン・妄想/妄想03-2(遅い).mp3
110,sound_110.mp3,妄想02-2(長).mp3,otologic_sounds_smart/Fantasize,otologic_sounds_smart/Fantasize/妄想02/妄想02-2(長).mp3,6.717437641723356,0.1119572940287225,妄想02/妄想02-2(長).mp3
111,sound_111.mp3,アーケード　汎用01-14(LFO).mp3,otologic_sounds_smart/Game Other,otologic_sounds_smart/Game Other/システム音セット01/アーケード　汎用01-14(LFO).mp3,7.972698412698413,0.1328783068783068,システム音セット01/アーケード　汎用01-14(LFO).mp3
112,sound_112.mp3,アーケード　汎用01-13(LFO).mp3,otologic_sounds_smart/Game Other,otologic_sounds_smart/Game Other/システム音セット02/アーケード　汎用01-13(LFO).mp3,7.930657596371882,0.132177626606198,システム音セット02/アーケード　汎用01-13(LFO).mp3
113,sound_113.mp3,そろばん01-06(上段　引く).mp3,otologic_sounds_smart/Soroban,otologic_sounds_smart/Soroban/そろばん01/そろばん01-06(上段　引く).mp3,6.261315192743764,0.104355253212396,そろばん01/そろばん01-06(上段　引く).mp3
114,sound_114.mp3,そろばん02-06(上段　引く).mp3,otologic_sounds_smart/Soroban,otologic_sounds_smart/Soroban/効果音＞そろばん/そろばん02-06(上段　引く).mp3,5.034036281179138,0.0839006046863189,効果音＞そろばん/そろばん02-06(上段　引く).mp3
115,sound_115.mp3,そろばん02-01(遅い).mp3,otologic_sounds_smart/Soroban,otologic_sounds_smart/Soroban/効果音＞そろばん/そろばん02-01(遅い).mp3,16.92124716553288,0.2820207860922146,効果音＞そろばん/そろばん02-01(遅い).mp3
116,sound_116.mp3,そろばん02-04(下段　引く).mp3,otologic_sounds_smart/Soroban,otologic_sounds_smart/Soroban/効果音＞そろばん/そろばん02-04(下段　引く).mp3,10.562403628117911,0.1760400604686318,効果音＞そろばん/そろばん02-04(下段　引く).mp3
117,sound_117.mp3,そろばん02-02(速い).mp3,otologic_sounds_smart/Soroban,otologic_sounds_smart/Soroban/効果音＞そろばん/そろばん02-02(速い).mp3,5.752585034013605,0.09587641723356,効果音＞そろばん/そろばん02-02(速い).mp3
118,sound_118.mp3,そろばん02-05(上段　足す).mp3,otologic_sounds_smart/Soroban,otologic_sounds_smart/Soroban/効果音＞そろばん/そろばん02-05(上段　足す).mp3,5.569319727891156,0.0928219954648526,効果音＞そろばん/そろばん02-05(上段　足す).mp3
119,sound_119.mp3,そろばん02-03(下段　足す).mp3,otologic_sounds_smart/Soroban,otologic_sounds_smart/Soroban/効果音＞そろばん/そろばん02-03(下段　足す).mp3,11.660113378684809,0.1943352229780801,効果音＞そろばん/そろばん02-03(下段　足す).mp3
120,sound_120.mp3,そろばん01-05(上段　足す).mp3,otologic_sounds_smart/Soroban,otologic_sounds_smart/Soroban/そろばん02/そろばん01-05(上段　足す).mp3,7.587619047619048,0.1264603174603174,そろばん02/そろばん01-05(上段　足す).mp3
121,sound_121.mp3,そろばん01-04(下段　引く).mp3,otologic_sounds_smart/Soroban,otologic_sounds_smart/Soroban/そろばん02/そろばん01-04(下段　引く).mp3,12.559614512471656,0.2093269085411942,そろばん02/そろばん01-04(下段　引く).mp3
122,sound_122.mp3,そろばん01-02(速い).mp3,otologic_sounds_smart/Soroban,otologic_sounds_smart/Soroban/そろばん02/そろばん01-02(速い).mp3,5.5240136054421765,0.0920668934240362,そろばん02/そろばん01-02(速い).mp3
123,sound_123.mp3,そろばん01-03(下段　足す).mp3,otologic_sounds_smart/Soroban,otologic_sounds_smart/Soroban/そろばん02/そろばん01-03(下段　足す).mp3,15.0397052154195,0.250661753590325,そろばん02/そろばん01-03(下段　足す).mp3
124,sound_124.mp3,そろばん01-01(遅い).mp3,otologic_sounds_smart/Soroban,otologic_sounds_smart/Soroban/そろばん02/そろばん01-01(遅い).mp3,13.05907029478458,0.217651171579743,そろばん02/そろばん01-01(遅い).mp3
125,sound_125.mp3,映写機01-4.mp3,otologic_sounds_smart/Theater,otologic_sounds_smart/Theater/映写機01/映写機01-4.mp3,67.47326530612244,1.1245544217687071,映写機01/映写機01-4.mp3
126,sound_126.mp3,開演ブザー02-2.mp3,otologic_sounds_smart/Theater,otologic_sounds_smart/Theater/映写機01/開演ブザー02-2.mp3,5.828095238095238,0.0971349206349206,映写機01/開演ブザー02-2.mp3
127,sound_127.mp3,開演ブザー02-3.mp3,otologic_sounds_smart/Theater,otologic_sounds_smart/Theater/開演ブザー02/開演ブザー02-3.mp3,7.315873015873016,0.1219312169312169,開演ブザー02/開演ブザー02-3.mp3
128,sound_128.mp3,開演ブザー01-2.mp3,otologic_sounds_smart/Theater,otologic_sounds_smart/Theater/開演ブザー02/開演ブザー01-2.mp3,5.690793650793651,0.0948465608465608,開演ブザー02/開演ブザー01-2.mp3
129,sound_129.mp3,開演ブザー01-3.mp3,otologic_sounds_smart/Theater,otologic_sounds_smart/Theater/開演ブザー01/開演ブザー01-3.mp3,7.340566893424036,0.1223427815570672,開演ブザー01/開演ブザー01-3.mp3
130,sound_130.mp3,映写機01-3.mp3,otologic_sounds_smart/Theater,otologic_sounds_smart/Theater/効果音＞劇場/映写機01-3.mp3,20.19795918367347,0.3366326530612245,効果音＞劇場/映写機01-3.mp3
131,sound_131.mp3,映写機01-2.mp3,otologic_sounds_smart/Theater,otologic_sounds_smart/Theater/効果音＞劇場/映写機01-2.mp3,67.46034013605443,1.124339002267574,効果音＞劇場/映写機01-2.mp3
132,sound_132.mp3,映写機01-1.mp3,otologic_sounds_smart/Theater,otologic_sounds_smart/Theater/効果音＞劇場/映写機01-1.mp3,20.244875283446714,0.3374145880574452,効果音＞劇場/映写機01-1.mp3
133,sound_133.mp3,消防車　サイレン　フェイク02-5(リバーブ　サイレン).mp3,otologic_sounds_smart/Transportation,otologic_sounds_smart/Transportation/消防車　サイレン　フェイク02/消防車　サイレン　フェイク02-5(リバーブ　サイレン).mp3,8.741632653061224,0.1456938775510204,消防車　サイレン　フェイク02/消防車　サイレン　フェイク02-5(リバーブ　サイレン).mp3
134,sound_134.mp3,消防車　サイレン　フェイク02-8(リバーブ　ベル).mp3,otologic_sounds_smart/Transportation,otologic_sounds_smart/Transportation/消防車　サイレン　フェイク02/消防車　サイレン　フェイク02-8(リバーブ　ベル).mp3,5.086349206349206,0.0847724867724867,消防車　サイレン　フェイク02/消防車　サイレン　フェイク02-8(リバーブ　ベル).mp3
135,sound_135.mp3,消防車　サイレン　フェイク02-7(リバーブ　ベル).mp3,otologic_sounds_smart/Transportation,otologic_sounds_smart/Transportation/消防車　サイレン　フェイク02/消防車　サイレン　フェイク02-7(リバーブ　ベル).mp3,7.428140589569161,0.123802343159486,消防車　サイレン　フェイク02/消防車　サイレン　フェイク02-7(リバーブ　ベル).mp3
136,sound_136.mp3,消防車　サイレン　フェイク02-1(サイレン).mp3,otologic_sounds_smart/Transportation,otologic_sounds_smart/Transportation/消防車　サイレン　フェイク02/消防車　サイレン　フェイク02-1(サイレン).mp3,6.079387755102041,0.1013231292517006,消防車　サイレン　フェイク02/消防車　サイレン　フェイク02-1(サイレン).mp3
137,sound_137.mp3,消防車　サイレン　フェイク02-6(リバーブ　サイレン).mp3,otologic_sounds_smart/Transportation,otologic_sounds_smart/Transportation/消防車　サイレン　フェイク02/消防車　サイレン　フェイク02-6(リバーブ　サイレン).mp3,6.166984126984127,0.1027830687830687,消防車　サイレン　フェイク02/消防車　サイレン　フェイク02-6(リバーブ　サイレン).mp3
138,sound_138.mp3,消防車　サイレン　フェイク02-3(ベル).mp3,otologic_sounds_smart/Transportation,otologic_sounds_smart/Transportation/消防車　サイレン　フェイク02/消防車　サイレン　フェイク02-3(ベル).mp3,5.692653061224489,0.0948775510204081,消防車　サイレン　フェイク02/消防車　サイレン　フェイク02-3(ベル).mp3
139,sound_139.mp3,パトカー　サイレン　フェイク02-04(遅).mp3,otologic_sounds_smart/Transportation,otologic_sounds_smart/Transportation/救急車　サイレン01/パトカー　サイレン　フェイク02-04(遅).mp3,5.905011337868481,0.0984168556311413,救急車　サイレン01/パトカー　サイレン　フェイク02-04(遅).mp3
140,sound_140.mp3,救急車　サイレン01-1.mp3,otologic_sounds_smart/Transportation,otologic_sounds_smart/Transportation/救急車　サイレン01/救急車　サイレン01-1.mp3,22.268072562358277,0.3711345427059713,救急車　サイレン01/救急車　サイレン01-1.mp3
141,sound_141.mp3,救急車　サイレン01-2.mp3,otologic_sounds_smart/Transportation,otologic_sounds_smart/Transportation/救急車　サイレン01/救急車　サイレン01-2.mp3,22.268072562358277,0.3711345427059713,救急車　サイレン01/救急車　サイレン01-2.mp3
142,sound_142.mp3,救急車　サイレン01-3L.mp3,otologic_sounds_smart/Transportation,otologic_sounds_smart/Transportation/救急車　サイレン01/救急車　サイレン01-3L.mp3,9.896916099773245,0.1649486016628873,救急車　サイレン01/救急車　サイレン01-3L.mp3
143,sound_143.mp3,パトカー　サイレン01-6(ドライ).mp3,otologic_sounds_smart/Transportation,otologic_sounds_smart/Transportation/パトカー　サイレン01/パトカー　サイレン01-6(ドライ).mp3,8.344285714285714,0.1390714285714285,パトカー　サイレン01/パトカー　サイレン01-6(ドライ).mp3
144,sound_144.mp3,パトカー　サイレン01-2(近い).mp3,otologic_sounds_smart/Transportation,otologic_sounds_smart/Transportation/パトカー　サイレン01/パトカー　サイレン01-2(近い).mp3,9.463492063492064,0.1577248677248677,パトカー　サイレン01/パトカー　サイレン01-2(近い).mp3
145,sound_145.mp3,パトカー　サイレン01-4(遠い).mp3,otologic_sounds_smart/Transportation,otologic_sounds_smart/Transportation/パトカー　サイレン01/パトカー　サイレン01-4(遠い).mp3,10.640385487528343,0.1773397581254724,パトカー　サイレン01/パトカー　サイレン01-4(遠い).mp3
146,sound_146.mp3,パトカー　サイレン01-1(近い).mp3,otologic_sounds_smart/Transportation,otologic_sounds_smart/Transportation/パトカー　サイレン01/パトカー　サイレン01-1(近い).mp3,11.075986394557823,0.1845997732426303,パトカー　サイレン01/パトカー　サイレン01-1(近い).mp3
147,sound_147.mp3,パトカー　サイレン01-3(遠い).mp3,otologic_sounds_smart/Transportation,otologic_sounds_smart/Transportation/パトカー　サイレン01/パトカー　サイレン01-3(遠い).mp3,11.871904761904762,0.1978650793650793,パトカー　サイレン01/パトカー　サイレン01-3(遠い).mp3
148,sound_148.mp3,パトカー　サイレン01-5(ドライ).mp3,otologic_sounds_smart/Transportation,otologic_sounds_smart/Transportation/パトカー　サイレン01/パトカー　サイレン01-5(ドライ).mp3,9.709478458049889,0.1618246409674981,パトカー　サイレン01/パトカー　サイレン01-5(ドライ).mp3
149,sound_149.mp3,パトカー　サイレン　フェイク02-11リバーブ　遅).mp3,otologic_sounds_smart/Transportation,otologic_sounds_smart/Transportation/パトカー　サイレン　フェイク02/パトカー　サイレン　フェイク02-11リバーブ　遅).mp3,5.939229024943311,0.0989871504157218,パトカー　サイレン　フェイク02/パトカー　サイレン　フェイク02-11リバーブ　遅).mp3
