mp3_filename,original_japanese_name,sound_effect_title,description,keywords,category,page_url,zip_download_url,zip_filename,local_file_path,file_size,metadata_source
規制音　銃02-2.mp3,規制音　銃02-2.mp3,規制音　1kHz01,,,Censor Bleep,https://otologic.jp/free/se/censor-bleep01.html,https://otologic.jp/sounds/se/mp3-zip/Censor_Bleep-1kHz01-mp3.zip,Censor_Bleep-1kHz01-mp3.zip,otologic_sounds_smart/Censor Bleep/規制音　1kHz01/規制音　銃02-2.mp3,18264,otologic_sounds_smart/Censor Bleep/規制音　1kHz01/metadata.json
規制音　銃02-3.mp3,規制音　銃02-3.mp3,規制音　1kHz01,,,Censor Bleep,https://otologic.jp/free/se/censor-bleep01.html,https://otologic.jp/sounds/se/mp3-zip/Censor_Bleep-1kHz01-mp3.zip,Censor_Bleep-1kHz01-mp3.zip,otologic_sounds_smart/Censor Bleep/規制音　1kHz01/規制音　銃02-3.mp3,19204,otologic_sounds_smart/Censor Bleep/規制音　1kHz01/metadata.json
規制音　銃02-1.mp3,規制音　銃02-1.mp3,規制音　1kHz01,,,Censor Bleep,https://otologic.jp/free/se/censor-bleep01.html,https://otologic.jp/sounds/se/mp3-zip/Censor_Bleep-1kHz01-mp3.zip,Censor_Bleep-1kHz01-mp3.zip,otologic_sounds_smart/Censor Bleep/規制音　1kHz01/規制音　銃02-1.mp3,16593,otologic_sounds_smart/Censor Bleep/規制音　1kHz01/metadata.json
GB　アクション01-プレビュー.mp3,GB　アクション01-プレビュー.mp3,SNES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/SNES　アクション01/GB　アクション01-プレビュー.mp3,135255,otologic_sounds_smart/Game Action/SNES　アクション01/metadata.json
SNES　アクション01-14(アイテム).mp3,SNES　アクション01-14(アイテム).mp3,SNES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/SNES　アクション01/SNES　アクション01-14(アイテム).mp3,10903,otologic_sounds_smart/Game Action/SNES　アクション01/metadata.json
SNES　アクション01-13(倒す).mp3,SNES　アクション01-13(倒す).mp3,SNES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/SNES　アクション01/SNES　アクション01-13(倒す).mp3,40837,otologic_sounds_smart/Game Action/SNES　アクション01/metadata.json
SNES　アクション01-22(選択).mp3,SNES　アクション01-22(選択).mp3,SNES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/SNES　アクション01/SNES　アクション01-22(選択).mp3,29369,otologic_sounds_smart/Game Action/SNES　アクション01/metadata.json
SNES　アクション01-17(メッセージ).mp3,SNES　アクション01-17(メッセージ).mp3,SNES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/SNES　アクション01/SNES　アクション01-17(メッセージ).mp3,18832,otologic_sounds_smart/Game Action/SNES　アクション01/metadata.json
SNES　アクション01-20(選択).mp3,SNES　アクション01-20(選択).mp3,SNES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/SNES　アクション01/SNES　アクション01-20(選択).mp3,12050,otologic_sounds_smart/Game Action/SNES　アクション01/metadata.json
SNES　アクション01-15(アイテム).mp3,SNES　アクション01-15(アイテム).mp3,SNES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/SNES　アクション01/SNES　アクション01-15(アイテム).mp3,11946,otologic_sounds_smart/Game Action/SNES　アクション01/metadata.json
SNES　アクション01-21(選択).mp3,SNES　アクション01-21(選択).mp3,SNES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/SNES　アクション01/SNES　アクション01-21(選択).mp3,11737,otologic_sounds_smart/Game Action/SNES　アクション01/metadata.json
SNES　アクション01-18(メッセージ).mp3,SNES　アクション01-18(メッセージ).mp3,SNES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/SNES　アクション01/SNES　アクション01-18(メッセージ).mp3,28222,otologic_sounds_smart/Game Action/SNES　アクション01/metadata.json
GB　アクション01-01(ジャンプ).mp3,GB　アクション01-01(ジャンプ).mp3,SNES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/SNES　アクション01/GB　アクション01-01(ジャンプ).mp3,14033,otologic_sounds_smart/Game Action/SNES　アクション01/metadata.json
SNES　アクション01-16(アイテム).mp3,SNES　アクション01-16(アイテム).mp3,SNES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/SNES　アクション01/SNES　アクション01-16(アイテム).mp3,19145,otologic_sounds_smart/Game Action/SNES　アクション01/metadata.json
SNES　アクション01-19(メッセージ).mp3,SNES　アクション01-19(メッセージ).mp3,SNES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/SNES　アクション01/SNES　アクション01-19(メッセージ).mp3,53765,otologic_sounds_smart/Game Action/SNES　アクション01/metadata.json
NES　アクション01-02(ジャンプ).mp3,NES　アクション01-02(ジャンプ).mp3,NES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/NES　アクション01/NES　アクション01-02(ジャンプ).mp3,14033,otologic_sounds_smart/Game Action/NES　アクション01/metadata.json
NES　アクション01-06(投げる).mp3,NES　アクション01-06(投げる).mp3,NES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/NES　アクション01/NES　アクション01-06(投げる).mp3,11529,otologic_sounds_smart/Game Action/NES　アクション01/metadata.json
NES　アクション01-12(アイテム).mp3,NES　アクション01-12(アイテム).mp3,NES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/NES　アクション01/NES　アクション01-12(アイテム).mp3,17268,otologic_sounds_smart/Game Action/NES　アクション01/metadata.json
NES　アクション01-04(ブロック).mp3,NES　アクション01-04(ブロック).mp3,NES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/NES　アクション01/NES　アクション01-04(ブロック).mp3,12364,otologic_sounds_smart/Game Action/NES　アクション01/metadata.json
NES　アクション01-01(ジャンプ).mp3,NES　アクション01-01(ジャンプ).mp3,NES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/NES　アクション01/NES　アクション01-01(ジャンプ).mp3,14450,otologic_sounds_smart/Game Action/NES　アクション01/metadata.json
NES　アクション01-07(当てる).mp3,NES　アクション01-07(当てる).mp3,NES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/NES　アクション01/NES　アクション01-07(当てる).mp3,11007,otologic_sounds_smart/Game Action/NES　アクション01/metadata.json
NES　アクション01-09(アイテム).mp3,NES　アクション01-09(アイテム).mp3,NES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/NES　アクション01/NES　アクション01-09(アイテム).mp3,14242,otologic_sounds_smart/Game Action/NES　アクション01/metadata.json
NES　アクション01-10(アイテム).mp3,NES　アクション01-10(アイテム).mp3,NES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/NES　アクション01/NES　アクション01-10(アイテム).mp3,13407,otologic_sounds_smart/Game Action/NES　アクション01/metadata.json
NES　アクション01-05(ブロック).mp3,NES　アクション01-05(ブロック).mp3,NES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/NES　アクション01/NES　アクション01-05(ブロック).mp3,11634,otologic_sounds_smart/Game Action/NES　アクション01/metadata.json
NES　アクション01-03(踏む).mp3,NES　アクション01-03(踏む).mp3,NES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/NES　アクション01/NES　アクション01-03(踏む).mp3,12260,otologic_sounds_smart/Game Action/NES　アクション01/metadata.json
NES　アクション01-08(アイテム).mp3,NES　アクション01-08(アイテム).mp3,NES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/NES　アクション01/NES　アクション01-08(アイテム).mp3,11947,otologic_sounds_smart/Game Action/NES　アクション01/metadata.json
NES　アクション01-11(アイテム).mp3,NES　アクション01-11(アイテム).mp3,NES　アクション01,,,Game Action,https://otologic.jp/free/se/game-action01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Action/NES　アクション01/NES　アクション01-11(アイテム).mp3,13199,otologic_sounds_smart/Game Action/NES　アクション01/metadata.json
GB　レース01-01(通過).mp3,GB　レース01-01(通過).mp3,SNES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース01/GB　レース01-01(通過).mp3,35937,otologic_sounds_smart/Game Racing/SNES　レース01/metadata.json
SNES　レース01-10(衝突).mp3,SNES　レース01-10(衝突).mp3,SNES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース01/SNES　レース01-10(衝突).mp3,15076,otologic_sounds_smart/Game Racing/SNES　レース01/metadata.json
SNES　レース01-09(砂).mp3,SNES　レース01-09(砂).mp3,SNES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース01/SNES　レース01-09(砂).mp3,26657,otologic_sounds_smart/Game Racing/SNES　レース01/metadata.json
SNES　レース01-14(スコア).mp3,SNES　レース01-14(スコア).mp3,SNES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース01/SNES　レース01-14(スコア).mp3,13511,otologic_sounds_smart/Game Racing/SNES　レース01/metadata.json
SNES　レース01-12(選択).mp3,SNES　レース01-12(選択).mp3,SNES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース01/SNES　レース01-12(選択).mp3,13407,otologic_sounds_smart/Game Racing/SNES　レース01/metadata.json
SNES　レース01-13(選択).mp3,SNES　レース01-13(選択).mp3,SNES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース01/SNES　レース01-13(選択).mp3,16328,otologic_sounds_smart/Game Racing/SNES　レース01/metadata.json
SNES　レース01-07(タイヤ　スキール).mp3,SNES　レース01-07(タイヤ　スキール).mp3,SNES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース01/SNES　レース01-07(タイヤ　スキール).mp3,18832,otologic_sounds_smart/Game Racing/SNES　レース01/metadata.json
SNES　レース01-11(カウントダウン).mp3,SNES　レース01-11(カウントダウン).mp3,SNES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース01/SNES　レース01-11(カウントダウン).mp3,25193,otologic_sounds_smart/Game Racing/SNES　レース01/metadata.json
GB　レース01-プレビュー.mp3,GB　レース01-プレビュー.mp3,SNES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース01/GB　レース01-プレビュー.mp3,227612,otologic_sounds_smart/Game Racing/SNES　レース01/metadata.json
SNES　レース01-08(砂).mp3,SNES　レース01-08(砂).mp3,SNES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース01/SNES　レース01-08(砂).mp3,13720,otologic_sounds_smart/Game Racing/SNES　レース01/metadata.json
SNES　レース01-03(通過).mp3,SNES　レース01-03(通過).mp3,SNES　レース02,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース02/SNES　レース01-03(通過).mp3,27700,otologic_sounds_smart/Game Racing/SNES　レース02/metadata.json
SNES　レース01-02(エンジン　ループ).mp3,SNES　レース01-02(エンジン　ループ).mp3,SNES　レース02,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース02/SNES　レース01-02(エンジン　ループ).mp3,10919,otologic_sounds_smart/Game Racing/SNES　レース02/metadata.json
SNES　レース01-05(タイヤ　スキール).mp3,SNES　レース01-05(タイヤ　スキール).mp3,SNES　レース02,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース02/SNES　レース01-05(タイヤ　スキール).mp3,11007,otologic_sounds_smart/Game Racing/SNES　レース02/metadata.json
SNES　レース01-01(エンジン).mp3,SNES　レース01-01(エンジン).mp3,SNES　レース02,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース02/SNES　レース01-01(エンジン).mp3,407692,otologic_sounds_smart/Game Racing/SNES　レース02/metadata.json
SNES　レース01-06(タイヤ　スキール).mp3,SNES　レース01-06(タイヤ　スキール).mp3,SNES　レース02,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース02/SNES　レース01-06(タイヤ　スキール).mp3,12468,otologic_sounds_smart/Game Racing/SNES　レース02/metadata.json
SNES　レース01-プレビュー.mp3,SNES　レース01-プレビュー.mp3,SNES　レース02,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース02/SNES　レース01-プレビュー.mp3,288602,otologic_sounds_smart/Game Racing/SNES　レース02/metadata.json
SNES　レース01-04(スターティンググリッド).mp3,SNES　レース01-04(スターティンググリッド).mp3,SNES　レース02,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース02/SNES　レース01-04(スターティンググリッド).mp3,168126,otologic_sounds_smart/Game Racing/SNES　レース02/metadata.json
SNES　レース02-12(アイテム).mp3,SNES　レース02-12(アイテム).mp3,SNES　レース02,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース02/SNES　レース02-12(アイテム).mp3,16432,otologic_sounds_smart/Game Racing/SNES　レース02/metadata.json
SNES　レース02-10(選択).mp3,SNES　レース02-10(選択).mp3,SNES　レース02,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース02/SNES　レース02-10(選択).mp3,11111,otologic_sounds_smart/Game Racing/SNES　レース02/metadata.json
SNES　レース02-11(選択).mp3,SNES　レース02-11(選択).mp3,SNES　レース02,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/SNES　レース02/SNES　レース02-11(選択).mp3,15493,otologic_sounds_smart/Game Racing/SNES　レース02/metadata.json
NES　レース01-5(タイヤ　スキール).mp3,NES　レース01-5(タイヤ　スキール).mp3,NES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/NES　レース01/NES　レース01-5(タイヤ　スキール).mp3,31455,otologic_sounds_smart/Game Racing/NES　レース01/metadata.json
NES　レース01-7(選択).mp3,NES　レース01-7(選択).mp3,NES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/NES　レース01/NES　レース01-7(選択).mp3,11842,otologic_sounds_smart/Game Racing/NES　レース01/metadata.json
NES　レース01-プレビュー.mp3,NES　レース01-プレビュー.mp3,NES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/NES　レース01/NES　レース01-プレビュー.mp3,160282,otologic_sounds_smart/Game Racing/NES　レース01/metadata.json
NES　レース01-6(カウントダウン).mp3,NES　レース01-6(カウントダウン).mp3,NES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/NES　レース01/NES　レース01-6(カウントダウン).mp3,21125,otologic_sounds_smart/Game Racing/NES　レース01/metadata.json
NES　レース01-3(タイヤ　スキール).mp3,NES　レース01-3(タイヤ　スキール).mp3,NES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/NES　レース01/NES　レース01-3(タイヤ　スキール).mp3,12886,otologic_sounds_smart/Game Racing/NES　レース01/metadata.json
NES　レース01-1(エンジン).mp3,NES　レース01-1(エンジン).mp3,NES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/NES　レース01/NES　レース01-1(エンジン).mp3,323458,otologic_sounds_smart/Game Racing/NES　レース01/metadata.json
NES　レース01-2(エンジン　ループ).mp3,NES　レース01-2(エンジン　ループ).mp3,NES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/NES　レース01/NES　レース01-2(エンジン　ループ).mp3,39692,otologic_sounds_smart/Game Racing/NES　レース01/metadata.json
NES　レース01-4(タイヤ　スキール).mp3,NES　レース01-4(タイヤ　スキール).mp3,NES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/NES　レース01/NES　レース01-4(タイヤ　スキール).mp3,17893,otologic_sounds_smart/Game Racing/NES　レース01/metadata.json
NES　レース01-8(選択).mp3,NES　レース01-8(選択).mp3,NES　レース01,,,Game Racing,https://otologic.jp/free/se/game-racing01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Racing/NES　レース01/NES　レース01-8(選択).mp3,13720,otologic_sounds_smart/Game Racing/NES　レース01/metadata.json
SNES　シューティング01-12(選択).mp3,SNES　シューティング01-12(選択).mp3,SNES　シューティング01,,,Game Shooter,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Shooter/SNES　シューティング01/SNES　シューティング01-12(選択).mp3,11320,otologic_sounds_smart/Game Shooter/SNES　シューティング01/metadata.json
SNES　シューティング01-07(ダメージ).mp3,SNES　シューティング01-07(ダメージ).mp3,SNES　シューティング01,,,Game Shooter,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Shooter/SNES　シューティング01/SNES　シューティング01-07(ダメージ).mp3,32288,otologic_sounds_smart/Game Shooter/SNES　シューティング01/metadata.json
SNES　シューティング01-13(選択).mp3,SNES　シューティング01-13(選択).mp3,SNES　シューティング01,,,Game Shooter,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Shooter/SNES　シューティング01/SNES　シューティング01-13(選択).mp3,14137,otologic_sounds_smart/Game Shooter/SNES　シューティング01/metadata.json
SNES　シューティング01-11(アイテム).mp3,SNES　シューティング01-11(アイテム).mp3,SNES　シューティング01,,,Game Shooter,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Shooter/SNES　シューティング01/SNES　シューティング01-11(アイテム).mp3,11633,otologic_sounds_smart/Game Shooter/SNES　シューティング01/metadata.json
GB　シューティング01-プレビュー.mp3,GB　シューティング01-プレビュー.mp3,SNES　シューティング01,,,Game Shooter,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Shooter/SNES　シューティング01/GB　シューティング01-プレビュー.mp3,157467,otologic_sounds_smart/Game Shooter/SNES　シューティング01/metadata.json
SNES　シューティング01-08(アイテム).mp3,SNES　シューティング01-08(アイテム).mp3,SNES　シューティング01,,,Game Shooter,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Shooter/SNES　シューティング01/SNES　シューティング01-08(アイテム).mp3,21545,otologic_sounds_smart/Game Shooter/SNES　シューティング01/metadata.json
SNES　シューティング01-05(ダメージ).mp3,SNES　シューティング01-05(ダメージ).mp3,SNES　シューティング01,,,Game Shooter,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Shooter/SNES　シューティング01/SNES　シューティング01-05(ダメージ).mp3,14032,otologic_sounds_smart/Game Shooter/SNES　シューティング01/metadata.json
SNES　シューティング01-10(アイテム).mp3,SNES　シューティング01-10(アイテム).mp3,SNES　シューティング01,,,Game Shooter,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Shooter/SNES　シューティング01/SNES　シューティング01-10(アイテム).mp3,13824,otologic_sounds_smart/Game Shooter/SNES　シューティング01/metadata.json
SNES　シューティング01-09(アイテム).mp3,SNES　シューティング01-09(アイテム).mp3,SNES　シューティング01,,,Game Shooter,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,otologic_sounds_smart/Game Shooter/SNES　シューティング01/SNES　シューティング01-09(アイテム).mp3,18102,otologic_sounds_smart/Game Shooter/SNES　シューティング01/metadata.json
